monthly_budget,days_into_month,rent_or_pg_spent_so_far,avg_daily_spend,std_daily_spend,trend_slope,max_daily_spend,overspend_risk
21993.0,27,8364.84,531.33,105.94,13.0445,682.71,SAFE
21233.0,13,7957.48,630.7,37.11,-4.0648,689.23,SAFE
10198.0,20,3842.71,345.57,111.4,-1.5375,574.87,SAFE
20188.0,14,7352.72,296.92,21.15,-0.3592,324.85,SAFE
12776.0,10,4907.09,433.42,140.17,14.0169,651.26,HIGH_RISK
13655.0,28,6436.91,331.66,70.18,-8.3355,452.66,SAFE
20766.0,12,8230.84,455.94,216.47,-19.9864,887.04,SAFE
18763.0,9,8886.58,420.53,99.02,18.6721,646.94,HIGH_RISK
18137.0,7,8198.82,214.79,42.29,-20.6748,272.29,SAFE
10995.0,23,4341.81,419.84,175.07,4.9265,877.01,SAFE
23583.0,5,8343.44,384.06,95.57,65.3886,502.48,HIGH_RISK
9429.0,14,4249.0,147.56,8.79,-0.0599,168.45,SAFE
8976.0,19,3578.79,126.2,6.48,-0.4074,136.88,SAFE
12430.0,20,5785.43,331.63,124.11,4.442,601.26,SAFE
12302.0,18,6032.63,312.23,111.24,1.5817,532.32,SAFE
20855.0,5,9150.86,269.16,68.53,-46.9235,374.65,SAFE
20612.0,8,9506.88,459.44,35.76,4.1005,502.9,CAUTION
16292.0,23,6418.66,404.98,27.92,-1.0617,451.05,SAFE
20286.0,20,8915.18,455.6,32.96,2.3654,507.94,SAFE
23431.0,13,10535.94,444.58,94.5,-24.4005,608.24,SAFE
22368.0,22,9197.59,600.53,142.02,21.7188,856.85,SAFE
11779.0,23,4418.39,163.91,10.17,0.8248,187.39,SAFE
16860.0,22,6884.07,541.7,244.85,14.2738,1070.73,SAFE
13217.0,2,5983.5,289.92,9.22,18.4302,299.13,HIGH_RISK
24095.0,25,10617.21,389.5,83.16,-10.9386,550.21,SAFE
19083.0,8,8468.55,317.27,20.26,-1.3246,346.08,SAFE
13679.0,30,5510.69,345.31,82.11,9.1758,498.78,SAFE
11167.0,23,5815.55,239.52,47.01,-6.8585,303.15,SAFE
21953.0,26,9946.89,502.66,35.22,1.4704,558.67,SAFE
8170.0,23,3126.64,153.63,28.71,4.205,197.92,SAFE
18426.0,2,7418.36,278.73,99.37,198.7345,378.1,HIGH_RISK
18019.0,7,8273.52,386.04,84.51,41.3374,506.24,HIGH_RISK
20280.0,10,9922.58,303.57,71.28,23.8695,415.9,CAUTION
18963.0,17,8075.67,398.67,89.99,18.0226,546.35,SAFE
24175.0,6,7938.07,605.83,132.53,-76.5898,831.31,SAFE
13643.0,15,5523.57,485.81,229.78,28.321,1239.31,HIGH_RISK
19159.0,20,8858.08,354.82,75.13,-12.4554,497.36,SAFE
10779.0,4,4126.8,155.59,41.1,-36.0211,217.57,SAFE
16095.0,30,6575.86,561.53,229.46,-1.1101,1042.74,SAFE
17448.0,25,7120.84,415.1,85.87,11.6022,573.85,SAFE
9087.0,14,3620.39,180.45,92.22,-5.2851,409.07,SAFE
22640.0,25,7884.38,578.61,118.55,15.8909,780.14,SAFE
20779.0,3,9232.73,479.1,171.95,-104.0836,688.88,SAFE
10333.0,3,4070.24,172.68,74.23,29.8397,271.84,HIGH_RISK
19090.0,21,8002.13,400.8,27.56,0.2875,439.91,SAFE
21276.0,12,8742.38,848.45,324.7,-20.1537,1653.59,CAUTION
15424.0,10,6524.68,244.77,15.88,0.0914,273.29,SAFE
17871.0,25,6948.02,433.75,106.26,-14.3864,611.26,SAFE
16595.0,20,7978.62,211.22,16.8,-1.1873,229.62,SAFE
22956.0,6,9493.49,661.98,396.61,104.2119,1411.68,HIGH_RISK
23344.0,10,8805.56,676.79,141.56,-48.1921,880.94,SAFE
13410.0,24,5975.95,301.59,22.37,-0.1356,340.33,SAFE
17048.0,30,6713.95,412.16,85.03,-9.3926,571.79,SAFE
22094.0,18,10355.18,365.9,76.92,-14.4206,488.7,SAFE
10505.0,9,5217.41,185.35,49.43,-18.9002,263.41,SAFE
20292.0,5,7700.06,341.21,93.03,-63.3142,502.36,SAFE
19417.0,10,9278.32,270.67,61.48,20.1359,371.93,CAUTION
15605.0,29,6901.43,294.91,136.23,-1.1862,718.74,SAFE
14776.0,23,6815.59,310.73,18.67,-0.8027,343.12,SAFE
23301.0,6,11005.9,339.87,87.93,50.7214,457.92,HIGH_RISK
8805.0,17,2991.31,219.9,47.51,-9.4326,291.96,SAFE
12445.0,6,5047.84,232.56,50.85,28.6762,295.96,HIGH_RISK
22314.0,7,9673.87,547.06,30.12,2.0059,603.27,CAUTION
22986.0,30,8950.05,634.13,132.06,14.755,893.39,SAFE
15145.0,7,5499.06,361.49,203.86,28.87,721.82,HIGH_RISK
23889.0,26,11032.52,380.82,81.47,-10.635,536.72,SAFE
12608.0,4,4693.46,174.61,11.01,4.9787,187.19,SAFE
19286.0,15,9658.91,214.61,44.78,10.0756,295.94,SAFE
21235.0,6,8915.62,336.24,83.86,-48.7252,452.78,SAFE
23386.0,3,9504.52,508.05,196.75,198.609,785.44,HIGH_RISK
14805.0,22,5801.96,407.6,85.88,12.9715,530.72,SAFE
15908.0,2,7066.46,257.23,17.95,35.9031,275.18,HIGH_RISK
20240.0,17,8454.64,308.6,68.36,-13.5428,419.44,SAFE
22794.0,5,11132.52,494.9,124.34,86.7587,676.34,HIGH_RISK
10177.0,11,4555.23,163.18,11.65,-1.4476,176.42,SAFE
23840.0,19,10537.72,322.71,79.26,-14.1573,468.73,SAFE
14849.0,6,5718.77,392.73,100.92,58.963,530.55,HIGH_RISK
16439.0,12,6734.23,252.89,57.11,-16.0444,362.43,SAFE
15878.0,21,6464.68,456.76,95.79,-15.2214,648.04,SAFE
23106.0,14,10683.34,264.21,57.31,-13.6186,364.56,SAFE
22929.0,26,11029.26,273.82,60.86,-7.8564,395.69,SAFE
18015.0,24,8780.05,366.66,17.83,-0.0736,394.08,SAFE
13008.0,23,5078.97,305.69,20.18,-1.1373,333.96,SAFE
11963.0,13,4706.65,240.46,56.25,14.4998,334.85,CAUTION
8533.0,2,3253.69,245.04,95.96,-191.9101,341.0,SAFE
24068.0,29,11385.54,335.85,79.57,-9.2069,489.51,SAFE
21462.0,11,10445.13,547.23,159.12,-11.668,798.89,SAFE
17958.0,8,6121.71,702.54,279.4,40.0211,1050.06,HIGH_RISK
10052.0,24,4467.01,163.73,33.93,4.694,234.77,SAFE
23784.0,5,12393.6,533.11,89.54,54.0335,646.21,HIGH_RISK
11498.0,8,6161.01,228.66,14.99,1.4671,246.04,CAUTION
10395.0,24,4576.84,184.05,14.4,0.4977,205.05,SAFE
23248.0,11,10873.49,702.45,219.32,6.1733,915.9,CAUTION
24398.0,25,8766.96,390.18,76.82,-10.4638,524.72,SAFE
18709.0,27,8714.45,575.35,257.93,-2.0849,1196.62,SAFE
10529.0,5,3907.99,230.26,8.08,-2.2877,242.48,SAFE
14401.0,17,7297.25,172.64,36.45,-7.2739,230.81,SAFE
19180.0,27,7002.22,522.62,33.6,-0.4545,579.18,SAFE
12149.0,4,4603.61,391.4,118.06,-104.4577,563.23,SAFE
24662.0,29,8451.16,759.71,180.46,20.846,1125.46,SAFE
12764.0,30,5373.96,289.07,20.94,0.4282,330.99,SAFE
17562.0,18,8075.12,463.59,131.77,9.4632,744.42,SAFE
15523.0,16,6911.91,314.94,62.9,13.288,408.66,SAFE
21922.0,28,8038.55,563.18,118.42,14.2018,774.57,SAFE
9375.0,25,3670.66,154.7,9.36,0.1093,175.02,SAFE
14197.0,29,5884.45,204.57,14.68,0.7547,226.29,SAFE
14557.0,4,5398.2,299.96,95.33,-43.3537,454.86,SAFE
18558.0,16,6221.68,799.41,234.16,-12.9106,1136.44,SAFE
11745.0,3,5194.9,169.15,46.71,37.6403,218.89,HIGH_RISK
9817.0,22,4442.75,155.4,33.04,-5.0244,208.16,SAFE
15084.0,9,6674.07,328.35,79.87,-30.4373,464.64,SAFE
9224.0,7,3970.94,117.21,28.51,-13.8526,152.24,SAFE
18427.0,16,7834.79,278.94,66.34,13.903,415.33,SAFE
22739.0,16,9090.53,663.54,289.36,17.3683,1452.1,SAFE
23060.0,9,9730.62,500.74,38.02,-1.1047,542.44,SAFE
22216.0,13,8897.55,290.6,71.27,-18.5648,413.5,SAFE
12174.0,2,5314.67,175.41,5.53,-11.0663,180.94,SAFE
15600.0,13,6079.55,355.54,150.55,-8.802,682.94,SAFE
18594.0,4,7566.74,478.25,110.05,98.426,624.27,HIGH_RISK
14480.0,18,6669.98,295.25,62.41,-11.6769,398.35,SAFE
20134.0,1,7242.0,605.92,0.0,0.0,605.92,HIGH_RISK
8982.0,13,3599.61,235.6,97.11,0.0303,419.38,SAFE
23213.0,14,10978.36,276.43,14.2,-1.3846,304.22,SAFE
8456.0,18,3043.22,213.02,43.93,-8.1926,275.74,SAFE
18937.0,13,8029.36,494.1,113.17,-29.1133,701.21,SAFE
10427.0,5,4358.45,336.3,84.67,54.8685,450.0,HIGH_RISK
16810.0,25,6968.84,296.96,94.31,-0.0337,425.57,SAFE
11018.0,1,5046.52,283.05,0.0,0.0,283.05,HIGH_RISK
21554.0,30,7971.29,556.02,116.31,12.9706,804.71,SAFE
24749.0,11,9886.75,459.55,195.83,2.7365,726.84,SAFE
15877.0,11,7182.26,451.05,213.05,-2.757,752.8,CAUTION
19311.0,19,6910.03,557.49,189.01,-8.5821,881.33,SAFE
24308.0,18,12260.22,318.86,74.05,13.9011,441.16,SAFE
9806.0,6,3573.37,254.54,65.86,-38.0678,338.6,SAFE
22022.0,14,10930.68,499.84,185.33,6.2632,958.87,SAFE
20732.0,6,7462.14,290.49,69.14,38.9657,381.99,HIGH_RISK
24119.0,24,10525.64,408.23,26.08,0.1138,439.3,SAFE
19494.0,14,7603.65,569.27,278.75,30.0985,1284.02,CAUTION
19422.0,29,7274.84,466.08,206.9,2.1441,1018.66,SAFE
14242.0,9,5226.04,301.4,19.42,0.876,331.17,SAFE
11320.0,30,5164.57,141.74,10.05,0.2231,156.57,SAFE
20448.0,9,9084.26,732.63,221.03,2.55,1132.06,HIGH_RISK
14301.0,14,5724.17,395.5,27.51,-1.6855,434.66,SAFE
22282.0,18,9352.49,580.77,42.11,-0.5207,641.27,SAFE
12978.0,25,6103.88,156.5,33.93,4.5459,212.0,SAFE
11716.0,10,4333.99,256.04,61.83,-21.2614,351.59,SAFE
8017.0,21,3859.18,112.17,6.9,-0.1839,121.38,SAFE
19575.0,21,9536.57,357.91,78.28,-12.5355,480.71,SAFE
20809.0,15,8532.13,483.7,33.52,-0.7944,537.79,SAFE
10649.0,8,4819.09,260.35,51.23,-21.9599,331.04,SAFE
17007.0,14,8445.24,258.9,60.32,14.5411,361.79,SAFE
10250.0,11,5052.3,147.36,37.59,11.6466,211.98,CAUTION
24580.0,5,10430.24,437.95,139.38,54.6421,678.76,HIGH_RISK
12667.0,8,4657.86,196.89,12.67,1.4937,219.25,SAFE
23706.0,29,9839.79,524.73,103.94,12.083,748.18,SAFE
16326.0,7,6747.99,848.33,323.9,67.2243,1457.46,HIGH_RISK
9158.0,18,3293.01,184.79,13.14,-0.2946,205.82,SAFE
11579.0,25,5077.85,154.86,33.49,-4.47,220.59,SAFE
21610.0,9,8787.26,416.86,82.53,-31.2562,533.62,SAFE
8207.0,7,3641.68,215.94,14.88,4.8804,237.85,HIGH_RISK
18420.0,8,7061.97,536.96,129.7,53.5567,740.52,HIGH_RISK
17577.0,29,6931.1,366.95,24.22,-0.1863,410.35,SAFE
15253.0,8,6721.27,321.82,73.81,-31.6187,428.29,SAFE
24346.0,30,10338.97,425.01,24.35,-0.2618,465.21,SAFE
14363.0,8,6625.45,342.76,75.35,-31.5349,453.78,SAFE
15448.0,12,6960.46,321.89,71.43,-19.7347,459.71,SAFE
21353.0,27,9970.52,427.36,100.17,12.5693,608.68,SAFE
12698.0,3,5663.52,330.32,21.4,17.6921,359.18,HIGH_RISK
20505.0,11,8503.65,359.37,21.04,0.0051,388.23,SAFE
21488.0,7,10147.27,544.64,209.92,89.5897,878.28,HIGH_RISK
16283.0,23,6954.1,607.78,273.83,-2.5275,1239.21,SAFE
21555.0,23,10711.86,351.66,72.39,-10.5564,456.35,SAFE
20501.0,7,9400.7,479.97,124.83,-62.0833,666.4,SAFE
24854.0,10,10276.51,537.89,128.94,43.7802,740.03,HIGH_RISK
16549.0,10,6583.11,316.99,22.92,0.2498,354.78,SAFE
21432.0,11,9244.57,673.85,230.69,-20.0594,1172.0,SAFE
18493.0,15,8832.66,486.0,230.54,-0.6169,978.71,SAFE
15820.0,13,5988.69,296.37,21.07,-0.844,332.5,SAFE
19014.0,9,8254.31,430.23,188.55,-15.9323,792.66,SAFE
18422.0,11,9115.5,449.83,105.81,-33.1573,624.33,SAFE
22156.0,16,9720.14,452.28,99.17,-20.5724,630.55,SAFE
11566.0,4,4428.92,226.78,67.0,-59.803,319.18,SAFE
9691.0,1,4533.15,93.92,0.0,0.0,93.92,SAFE
16052.0,27,7885.22,302.65,64.9,-8.0463,445.01,SAFE
13991.0,16,6306.01,342.27,25.83,0.9243,371.4,SAFE
17600.0,20,6378.97,283.86,20.42,1.1039,310.72,SAFE
19879.0,13,8618.97,468.16,167.01,12.5021,862.8,CAUTION
16421.0,27,7776.35,353.79,85.28,-10.6687,505.06,SAFE
16048.0,18,7753.1,192.04,44.84,8.246,259.86,SAFE
21850.0,3,8653.59,539.91,144.05,176.3833,718.34,HIGH_RISK
14863.0,29,6687.01,300.43,135.08,4.9078,736.37,SAFE
17464.0,28,7628.73,297.08,19.17,0.7745,323.93,SAFE
14600.0,16,6979.24,210.57,49.23,10.4373,308.97,SAFE
9485.0,12,4281.86,211.13,15.46,3.1642,230.38,CAUTION
11440.0,10,4997.21,364.69,150.32,25.9584,573.88,HIGH_RISK
18931.0,30,8449.19,402.54,89.65,-9.9266,576.64,SAFE
8201.0,21,3972.67,98.17,7.57,0.0986,110.19,SAFE
19297.0,26,9501.81,427.01,182.88,1.2937,937.45,SAFE
13415.0,6,7156.12,304.65,17.39,9.1542,322.32,HIGH_RISK
11244.0,20,4259.97,287.87,17.31,0.437,327.43,SAFE
24585.0,16,12503.71,343.05,66.79,-13.9283,461.51,SAFE
18489.0,8,8353.06,356.86,78.74,33.4928,454.26,HIGH_RISK
8724.0,6,3365.52,249.04,94.56,-25.19,369.94,SAFE
18559.0,7,6229.94,562.21,132.02,65.1805,758.95,HIGH_RISK
16299.0,12,8042.42,215.67,13.46,-0.1056,233.74,SAFE
18245.0,1,8898.35,338.87,0.0,0.0,338.87,CAUTION
21414.0,24,8630.67,608.05,134.19,18.72,828.27,SAFE
18512.0,29,6720.0,436.57,97.31,11.2157,589.68,SAFE
14303.0,19,6797.18,380.19,184.11,0.7768,868.16,SAFE
15305.0,28,8088.47,219.53,46.75,5.5827,311.09,SAFE
12626.0,23,5787.95,294.53,20.1,-0.2165,335.2,SAFE
13722.0,13,6045.71,344.35,77.83,19.8403,485.62,CAUTION
11808.0,13,5364.95,210.03,43.57,11.1811,288.81,SAFE
10754.0,1,4487.71,120.33,0.0,0.0,120.33,SAFE
23668.0,25,11785.5,376.7,167.4,-3.1918,706.84,SAFE
10289.0,22,4444.52,211.96,45.19,6.8374,302.74,SAFE
9004.0,29,3591.8,158.96,10.74,0.329,181.74,SAFE
17781.0,30,7276.23,284.41,63.93,-7.1818,421.39,SAFE
18964.0,12,6922.21,679.69,275.51,11.1466,1252.88,CAUTION
9844.0,28,4892.03,195.32,13.75,0.2237,220.51,SAFE
21167.0,12,10908.51,430.73,99.98,27.94,624.87,CAUTION
11790.0,25,5247.66,147.8,9.79,0.2751,160.62,SAFE
17704.0,7,7206.11,323.13,86.51,-42.4559,473.13,SAFE
20463.0,8,9804.47,560.95,197.23,54.0234,826.01,HIGH_RISK
21332.0,16,7970.11,492.78,109.74,23.2052,665.46,SAFE
10120.0,18,4216.73,178.23,10.56,0.6049,193.12,SAFE
20832.0,6,8261.1,589.13,35.09,-6.9049,622.95,CAUTION
15491.0,15,6499.2,301.66,69.77,-15.6047,423.72,SAFE
23034.0,23,11659.27,507.94,114.1,16.5172,693.22,SAFE
12241.0,3,5672.23,215.75,71.3,-87.2442,300.83,SAFE
19776.0,22,8200.83,504.11,34.47,-0.6274,562.21,SAFE
12228.0,27,5720.27,419.68,171.99,3.0643,855.76,SAFE
21990.0,9,9671.57,667.84,350.96,-15.3418,1456.71,CAUTION
13595.0,22,5445.5,307.36,138.54,-2.6182,691.77,SAFE
17766.0,11,8537.35,206.57,43.69,13.2947,264.05,SAFE
10783.0,12,3605.52,474.84,219.43,9.0671,964.79,HIGH_RISK
10890.0,28,4576.12,147.4,9.62,0.1128,162.74,SAFE
17872.0,8,7209.21,577.62,205.82,35.1102,820.95,HIGH_RISK
20865.0,14,10326.36,468.02,31.26,1.3943,512.23,SAFE
18533.0,20,9218.25,262.5,57.75,9.6126,394.14,SAFE
11842.0,2,4206.69,203.54,4.55,9.1045,208.09,CAUTION
14842.0,5,5566.36,377.4,103.2,72.0305,505.33,HIGH_RISK
18042.0,10,9188.5,364.12,22.61,-1.9936,404.04,SAFE
8734.0,15,3582.25,196.92,43.91,9.9005,263.31,SAFE
23203.0,21,11164.48,332.88,76.65,12.3109,443.45,SAFE
13375.0,29,4961.46,312.09,155.53,0.0552,750.83,SAFE
23837.0,21,9331.68,426.85,29.03,0.7448,464.85,SAFE
23804.0,21,10798.17,496.9,118.19,-19.0952,677.08,SAFE
11261.0,10,4951.8,193.89,105.02,18.456,461.11,CAUTION
9779.0,28,4810.55,198.91,40.86,-4.8744,275.35,SAFE
10428.0,20,4094.35,271.53,64.1,-10.6978,374.23,SAFE
9940.0,25,3931.07,157.82,33.82,-4.523,209.57,SAFE
18114.0,23,7247.75,265.05,18.45,0.0318,293.16,SAFE
19136.0,10,9241.79,243.19,11.19,1.7348,261.1,SAFE
11089.0,24,4549.24,297.53,122.88,2.4996,676.67,SAFE
19288.0,24,7387.45,510.29,270.46,-1.9032,1166.88,SAFE
14422.0,23,6741.76,249.02,121.41,-0.934,595.63,SAFE
17376.0,21,7320.85,239.9,56.35,-8.9182,337.95,SAFE
18819.0,30,9907.04,323.46,68.58,7.581,466.24,SAFE
15939.0,8,6784.22,229.54,56.44,24.4237,311.44,CAUTION
11706.0,3,4075.68,208.81,61.17,74.6425,287.17,HIGH_RISK
23204.0,20,10412.24,640.36,316.65,11.7094,1394.61,SAFE
8059.0,22,3801.87,240.55,91.69,-0.6275,458.74,SAFE
9307.0,16,3547.46,234.25,15.23,-0.3775,254.4,SAFE
19184.0,14,8729.01,305.66,72.4,17.653,403.74,SAFE
22026.0,5,8470.65,362.97,26.09,-8.2026,401.76,SAFE
21997.0,30,8309.06,523.53,117.44,13.2115,745.19,SAFE
9393.0,14,4330.61,153.95,56.0,-2.7613,289.89,SAFE
24891.0,16,10144.32,487.9,95.75,-20.2213,648.07,SAFE
14352.0,28,7474.74,253.13,16.31,0.5348,282.85,SAFE
16342.0,1,6671.41,247.71,0.0,0.0,247.71,SAFE
12451.0,20,5575.12,212.83,46.14,7.6114,287.95,SAFE
17449.0,25,6998.69,336.06,72.65,9.7632,471.2,SAFE
17925.0,13,5885.67,497.32,115.01,30.1626,682.0,CAUTION
10888.0,27,3734.75,302.32,21.16,0.0244,340.1,SAFE
19456.0,14,8503.01,394.99,95.23,23.119,529.95,CAUTION
19177.0,28,9770.97,208.84,13.48,0.4789,227.73,SAFE
17617.0,7,7342.29,481.33,31.32,2.5965,519.99,CAUTION
17316.0,3,8013.3,289.75,93.74,111.7247,416.73,HIGH_RISK
22821.0,15,9806.85,328.14,78.09,-17.702,448.57,SAFE
11051.0,18,4764.12,147.62,33.57,6.2636,201.03,SAFE
16402.0,15,6779.24,341.74,72.37,-16.2118,435.83,SAFE
12167.0,12,5344.85,168.72,37.66,-10.6001,220.37,SAFE
12350.0,12,4719.31,433.19,163.57,6.7122,672.6,CAUTION
23923.0,11,8407.24,868.1,338.94,40.0059,1310.37,HIGH_RISK
15896.0,11,7528.36,508.47,156.96,5.4671,784.82,CAUTION
13156.0,30,4978.22,429.63,204.8,1.2661,1023.23,SAFE
24142.0,9,10589.32,825.4,294.54,59.581,1230.71,HIGH_RISK
19156.0,7,6761.35,346.91,33.19,-10.4515,392.18,SAFE
22991.0,10,10340.66,541.62,108.81,36.8312,705.68,HIGH_RISK
9332.0,19,3394.77,270.18,58.07,-10.2505,378.03,SAFE
9458.0,20,3891.86,162.37,36.72,-6.1239,233.5,SAFE
21374.0,29,9659.93,506.76,227.87,-0.136,1229.51,SAFE
21743.0,7,8907.35,704.89,294.17,39.5434,1276.81,HIGH_RISK
13963.0,14,5609.27,204.63,12.42,-1.0858,223.98,SAFE
8580.0,5,3651.82,113.1,25.9,17.8746,140.98,HIGH_RISK
23383.0,18,8735.9,589.14,133.16,-24.5255,885.32,SAFE
15338.0,17,5487.02,378.01,203.83,-2.936,926.32,SAFE
18827.0,26,7917.7,617.38,218.75,2.0078,1083.64,SAFE
12538.0,11,4895.5,290.48,176.3,11.1378,716.53,CAUTION
16837.0,30,8404.55,337.98,24.23,-0.1952,379.19,SAFE
9190.0,9,3240.34,236.99,56.82,21.5202,340.3,HIGH_RISK
9625.0,8,3896.68,141.78,38.23,-16.2986,200.92,SAFE
12831.0,3,5469.41,232.09,113.93,139.4746,369.13,HIGH_RISK
21302.0,30,7998.83,499.02,180.99,8.1164,991.62,SAFE
22497.0,2,10548.55,461.97,166.88,-333.7667,628.85,SAFE
18275.0,8,9227.04,314.35,72.14,30.9526,409.46,HIGH_RISK
16679.0,14,7676.96,384.13,196.69,3.0931,829.09,SAFE
14833.0,1,5885.84,290.17,0.0,0.0,290.17,CAUTION
12570.0,29,5698.21,318.41,69.06,8.0106,448.66,SAFE
20472.0,8,8378.48,316.2,18.3,-0.0503,349.1,SAFE
14160.0,25,6503.42,296.0,120.0,-3.5766,585.51,SAFE
16004.0,29,7738.49,239.01,19.32,-0.3884,265.55,SAFE
14810.0,29,6383.72,354.72,143.12,2.1547,753.31,SAFE
21100.0,11,9961.07,311.89,25.93,-3.4339,345.2,SAFE
15537.0,23,5787.06,398.75,185.93,-0.8014,905.77,SAFE
23613.0,6,11240.91,561.84,41.48,-17.0808,638.56,SAFE
13354.0,3,5981.64,302.38,139.37,136.4672,498.04,HIGH_RISK
21381.0,30,10477.81,459.97,145.53,-0.2612,702.46,SAFE
8346.0,21,4127.07,176.11,73.68,0.2837,347.52,SAFE
8525.0,7,3657.23,115.37,31.1,15.1622,171.62,HIGH_RISK
19018.0,22,7607.79,433.67,151.83,-6.0922,761.14,SAFE
20863.0,16,10452.97,243.36,54.83,11.4501,333.0,SAFE
12274.0,15,6454.52,173.57,34.27,-7.6115,220.88,SAFE
8398.0,8,4257.86,118.19,6.04,-1.4821,130.93,SAFE
23377.0,20,8466.5,725.23,50.12,0.7261,800.56,SAFE
18896.0,24,7182.08,471.43,199.33,7.6876,924.49,SAFE
8761.0,9,3276.73,117.87,29.59,11.4226,164.08,CAUTION
19897.0,1,9730.99,216.79,0.0,0.0,216.79,SAFE
9865.0,17,3688.25,225.63,107.95,4.0665,490.54,SAFE
18334.0,13,8642.02,271.07,55.96,-14.6355,374.82,SAFE
8977.0,27,3766.56,115.99,6.24,0.2752,130.31,SAFE
11230.0,2,4910.29,273.67,74.74,149.4707,348.41,HIGH_RISK
23962.0,17,10170.15,519.17,31.12,-1.6702,587.47,SAFE
16534.0,20,8666.19,226.56,13.65,0.8379,248.83,SAFE
16496.0,3,8086.94,486.54,159.48,144.2876,706.84,HIGH_RISK
16877.0,12,6369.11,468.7,116.38,-2.5564,670.39,SAFE
22802.0,3,11054.27,341.44,21.75,-20.008,361.74,SAFE
10177.0,10,3598.56,293.49,154.08,-2.9902,652.3,SAFE
19216.0,4,7696.69,399.33,9.22,2.7973,415.24,CAUTION
24019.0,1,11124.2,367.66,0.0,0.0,367.66,CAUTION
17220.0,12,9084.01,410.47,163.9,4.5141,649.78,CAUTION
21139.0,23,10558.12,388.17,172.85,1.0527,715.96,SAFE
24099.0,9,10109.77,670.39,304.44,49.4332,1330.67,HIGH_RISK
19059.0,24,9153.99,324.15,77.57,10.8662,463.8,SAFE
11925.0,21,4268.04,210.59,45.8,7.3235,286.45,SAFE
21178.0,23,10298.05,528.9,29.75,1.7675,571.5,SAFE
18951.0,6,7112.12,430.03,104.55,59.7982,571.3,HIGH_RISK
13949.0,28,5351.01,276.44,118.75,1.5824,563.57,SAFE
24839.0,30,10455.59,1101.08,470.91,8.5183,2474.62,SAFE
19509.0,6,7682.86,332.09,19.96,-2.0418,366.75,SAFE
11730.0,5,4712.83,222.85,65.87,10.8829,329.87,HIGH_RISK
10015.0,8,3872.08,160.43,38.52,16.1222,237.2,CAUTION
20313.0,2,7829.32,566.02,4.18,8.3613,570.2,HIGH_RISK
24415.0,20,8018.87,613.12,49.17,-0.4736,699.39,SAFE
16234.0,9,7232.44,349.28,75.27,28.5709,457.81,HIGH_RISK
15530.0,22,5870.14,417.11,30.1,0.3478,465.91,SAFE
13010.0,2,5691.56,564.19,55.34,110.6881,619.53,HIGH_RISK
21960.0,7,8737.59,507.4,35.09,1.9028,544.42,CAUTION
11462.0,1,4700.08,304.52,0.0,0.0,304.52,HIGH_RISK
17153.0,11,7328.51,704.65,170.64,8.0185,946.3,HIGH_RISK
19593.0,26,7901.1,520.18,36.1,0.2478,579.56,SAFE
19768.0,7,7759.55,545.79,118.77,57.3886,724.35,HIGH_RISK
23674.0,9,8448.27,510.09,119.34,44.5715,718.38,HIGH_RISK
9155.0,5,3204.87,257.17,17.6,-1.7377,275.61,CAUTION
13215.0,10,5364.5,341.87,150.94,21.7044,609.51,HIGH_RISK
12944.0,9,6441.59,179.2,12.88,-2.285,193.79,SAFE
14014.0,26,5193.56,263.0,57.62,7.4262,367.4,SAFE
18233.0,2,7832.44,347.18,41.42,82.8367,388.6,HIGH_RISK
24081.0,24,9701.47,613.48,336.08,-0.2076,1526.4,SAFE
24692.0,9,11115.18,573.58,136.34,50.6869,776.09,HIGH_RISK
9216.0,20,4707.73,103.57,22.37,3.7754,143.05,SAFE
21120.0,10,8470.65,505.56,208.06,30.3847,975.94,HIGH_RISK
24898.0,16,10568.21,373.07,86.6,-18.2977,528.99,SAFE
22647.0,11,11239.66,498.97,194.22,-29.285,781.36,SAFE
16274.0,15,7171.47,212.09,17.15,0.4347,236.2,SAFE
12694.0,10,6230.02,345.1,168.95,8.7917,629.56,HIGH_RISK
14911.0,3,6211.94,424.65,114.31,139.4072,556.66,HIGH_RISK
18807.0,23,7689.0,489.14,261.68,-4.51,1209.11,SAFE
13427.0,23,6170.53,323.48,21.37,-0.5723,354.11,SAFE
16948.0,18,6303.81,398.2,26.96,1.8033,438.93,SAFE
11813.0,1,5405.85,118.44,0.0,0.0,118.44,SAFE
15745.0,16,8068.05,360.32,145.53,-6.4615,573.43,SAFE
10824.0,20,4226.86,145.21,28.9,4.8447,192.98,SAFE
23190.0,29,8962.07,569.26,126.07,-14.4577,811.86,SAFE
14574.0,30,7315.08,225.01,13.62,-0.1042,249.47,SAFE
16254.0,20,7756.68,243.6,51.99,8.6229,349.07,SAFE
10215.0,29,4567.23,164.73,69.21,1.9222,333.08,SAFE
24586.0,15,10429.32,724.53,322.1,25.3934,1543.51,CAUTION
24619.0,29,10759.21,335.44,76.67,8.9818,476.77,SAFE
16845.0,20,7083.42,212.74,15.11,0.4869,242.42,SAFE
8156.0,7,2873.94,217.87,13.59,-3.5276,234.99,SAFE
8092.0,6,3650.68,119.98,8.85,-3.7528,139.24,SAFE
24761.0,10,10143.62,433.06,108.7,-37.3216,609.95,SAFE
16893.0,15,8973.18,312.5,72.76,-16.4671,448.65,SAFE
23986.0,6,11497.62,537.24,27.76,-7.9309,578.16,CAUTION
